seqnames	start	end	width	strand	gene_id
1	15572353	15573650	1298	-	ENSG00000116771
1	15633811	15633879	69	+	ENSG00000197312
1	15643522	15643650	129	+	ENSG00000197312
1	15649720	15649823	104	+	ENSG00000197312
1	15651706	15651895	190	+	ENSG00000197312
1	15656617	15656679	63	+	ENSG00000197312
1	15659837	15669044	9208	+	ENSG00000197312
1	15733935	15734769	835	+	ENSG00000116786
1	15739407	15741396	1990	+	ENSG00000162461
1	15747633	15747982	350	+	ENSG00000162460
1	15775032	15775242	211	+	ENSG00000162458
1	15784662	15786594	1933	+	ENSG00000162458
1	15807169	15807373	205	-	ENSG00000233954
1	15939428	15940460	1033	+	ENSG00000065526
1	15941869	15941968	100	-	ENSG00000116809
1	16006347	16008807	2461	+	ENSG00000183888
1	16014028	16015579	1552	-	ENSG00000173641
1	16033659	16034050	392	+	ENSG00000186510
1	16056917	16057308	392	+	ENSG00000184908
1	16057769	16058436	668	-	ENSG00000185519
1	16124337	16125214	878	-	ENSG00000142627
1	16198104	16198586	483	-	ENSG00000142632
1	16205849	16205926	78	-	ENSG00000142632
1	16231700	16232047	348	-	ENSG00000132881
1	16246839	16250669	3831	-	ENSG00000037637
1	16387117	16387294	178	-	ENSG00000187144
1	16398643	16398764	122	-	ENSG00000187144
1	16424904	16425096	193	-	ENSG00000187144
1	16387713	16387794	82	+	ENSG00000055070
1	16391375	16391424	50	+	ENSG00000055070
1	16393228	16393385	158	+	ENSG00000055070
1	16395141	16398145	3005	+	ENSG00000055070
1	16449101	16449201	101	+	ENSG00000157191
1	16450125	16450241	117	+	ENSG00000157191
1	16451838	16452015	178	+	ENSG00000157191
1	16455818	16455893	76	+	ENSG00000157191
1	16458842	16460078	1237	+	ENSG00000157191
1	16562319	16563942	1624	-	ENSG00000219481
1	16564853	16564918	66	-	ENSG00000219481
1	16565633	16565805	173	-	ENSG00000219481
1	16566408	16566459	52	-	ENSG00000219481
1	16567179	16567351	173	-	ENSG00000219481
1	16567979	16568030	52	-	ENSG00000219481
1	16569073	16569236	164	-	ENSG00000219481
1	16573142	16573193	52	-	ENSG00000219481
1	16574487	16574692	206	-	ENSG00000219481
1	16575157	16575229	73	-	ENSG00000219481
1	16576267	16576481	215	-	ENSG00000219481
1	16577317	16577419	103	-	ENSG00000219481
1	16579193	16579402	210	-	ENSG00000219481
1	16580745	16580956	212	-	ENSG00000219481
1	16581420	16581492	73	-	ENSG00000219481
1	16582544	16582717	174	-	ENSG00000219481
1	16972447	16972979	533	+	ENSG00000058453
1	16974502	16974919	418	-	ENSG00000117122
1	16985958	16986220	263	-	ENSG00000159363
1	17018722	17018880	159	-	ENSG00000117118
1	17066761	17069043	2283	-	ENSG00000117115
1	17079031	17079259	229	-	ENSG00000117115
1	17244244	17246005	1762	+	ENSG00000142623
1	17283080	17284233	1154	+	ENSG00000142619
1	17334368	17334796	429	+	ENSG00000159339
1	17363756	17364004	249	+	ENSG00000159339
1	17401439	17401699	261	+	ENSG00000276747
1	17406760	17409089	2330	-	ENSG00000179051
1	17691155	17691192	38	+	ENSG00000074964
1	17695158	17695280	123	+	ENSG00000074964
1	17696848	17697869	1022	+	ENSG00000074964
1	17826520	17827063	544	+	ENSG00000117148
1	18378327	18378482	156	+	ENSG00000117154
1	18483316	18486126	2811	+	ENSG00000179023
1	18736040	18736138	99	+	ENSG00000009709
1	18744930	18748866	3937	+	ENSG00000009709
1	18849273	18849550	278	-	ENSG00000255275
1	18854213	18854986	774	-	ENSG00000255275
1	18857331	18857618	288	-	ENSG00000255275
1	18858290	18858462	173	-	ENSG00000255275
1	18859475	18859699	225	-	ENSG00000255275
1	18874463	18874581	119	-	ENSG00000255275
1	18875382	18875503	122	-	ENSG00000255275
1	18876315	18876467	153	-	ENSG00000255275
1	18877208	18877255	48	-	ENSG00000255275
1	18877416	18877612	197	-	ENSG00000255275
1	18879300	18879373	74	-	ENSG00000255275
1	18881700	18881887	188	-	ENSG00000255275
1	18883124	18883198	75	-	ENSG00000255275
1	18883279	18883428	150	-	ENSG00000255275
1	18885284	18885398	115	-	ENSG00000255275
1	18885473	18885628	156	-	ENSG00000255275
1	18886464	18886511	48	-	ENSG00000255275
1	18889362	18889454	93	-	ENSG00000255275
1	18890012	18890193	182	-	ENSG00000255275
1	18908539	18908560	22	-	ENSG00000255275
1	18871430	18872844	1415	-	ENSG00000159423
1	18904281	18908560	4280	-	ENSG00000169991
1	19074506	19074831	326	-	ENSG00000127481
1	19111640	19113878	2239	-	ENSG00000127481
1	19215664	19219302	3639	-	ENSG00000127463
1	19219370	19219482	113	-	ENSG00000127463
1	19219569	19219632	64	-	ENSG00000127463
1	19243620	19243707	88	-	ENSG00000127463
1	19243950	19244015	66	-	ENSG00000127463
1	19244739	19244897	159	-	ENSG00000127463
1	19258831	19260128	1298	+	ENSG00000053372
1	19265982	19267348	1367	-	ENSG00000211454
1	19282558	19282730	173	-	ENSG00000162482
1	19303965	19304273	309	-	ENSG00000053371
1	19304285	19304386	102	-	ENSG00000053371
1	19306018	19306147	130	-	ENSG00000053371
1	19307002	19307089	88	-	ENSG00000053371
1	19325535	19325582	48	+	ENSG00000040487
1	19326245	19326387	143	+	ENSG00000040487
1	19326531	19326623	93	+	ENSG00000040487
1	19327227	19327412	186	+	ENSG00000040487
1	19327622	19328081	460	+	ENSG00000040487
1	19328572	19329300	729	+	ENSG00000040487
1	19338776	19339617	842	-	ENSG00000077549
1	19342752	19342761	10	-	ENSG00000077549
1	19600885	19600971	87	+	ENSG00000270136
1	19626402	19626476	75	+	ENSG00000270136
1	19634437	19634524	88	+	ENSG00000270136
1	19640346	19640469	124	+	ENSG00000270136
1	19640584	19640729	146	+	ENSG00000270136
1	19655012	19655200	189	+	ENSG00000270136
1	19655324	19655435	112	+	ENSG00000270136
1	19656866	19656927	62	+	ENSG00000270136
1	19626402	19629821	3420	+	ENSG00000173436
1	19657130	19658456	1327	+	ENSG00000158747
1	19679369	19679562	194	+	ENSG00000158748
1	19682213	19683039	827	-	ENSG00000162542
1	19814029	19814417	389	-	ENSG00000178828
1	19907747	19912945	5199	+	ENSG00000169914
1	19920009	19920306	298	-	ENSG00000188784
1	19975432	19975700	269	-	ENSG00000188257
1	20090693	20091168	476	+	ENSG00000127472
1	20111939	20114255	2317	-	ENSG00000117215
1	20148402	20150386	1985	+	ENSG00000158786
1	20161253	20163990	2738	-	ENSG00000187980
1	20191405	20196048	4644	+	ENSG00000162543
1	20317578	20317675	98	+	ENSG00000158816
1	20318590	20318721	132	+	ENSG00000158816
1	20319382	20319506	125	+	ENSG00000158816
1	20323356	20323532	177	+	ENSG00000158816
1	20327890	20328000	111	+	ENSG00000158816
1	20330180	20330382	203	+	ENSG00000158816
1	20330869	20330983	115	+	ENSG00000158816
1	20332766	20332951	186	+	ENSG00000158816
1	20336303	20336486	184	+	ENSG00000158816
1	20337646	20337836	191	+	ENSG00000158816
1	20337975	20339222	1248	+	ENSG00000158816
1	20342432	20342609	178	+	ENSG00000158816
1	20343079	20343393	315	+	ENSG00000158816
1	20345456	20345593	138	+	ENSG00000158816
1	20348245	20348358	114	+	ENSG00000158816
1	20349274	20349298	25	+	ENSG00000158816
1	20350156	20350230	75	+	ENSG00000158816
1	20350857	20350926	70	+	ENSG00000158816
1	20352055	20352172	118	+	ENSG00000158816
1	20353757	20354251	495	+	ENSG00000158816
1	20354264	20354894	631	+	ENSG00000158816
1	20482391	20483648	1258	-	ENSG00000162545
1	20499448	20500689	1242	-	ENSG00000090432
1	20553964	20555010	1047	+	ENSG00000183114
1	20618569	20618908	340	+	ENSG00000158825
1	20650692	20651511	820	+	ENSG00000158828
1	20651767	20652378	612	-	ENSG00000244038
1	20664014	20664583	570	-	ENSG00000117245
1	20719732	20721791	2060	-	ENSG00000189410
1	20742661	20744796	2136	-	ENSG00000127483
1	20775655	20775953	299	-	ENSG00000127483
1	20806292	20807318	1027	-	ENSG00000075151
1	20941242	20941375	134	-	ENSG00000075151
1	21217247	21219954	2708	-	ENSG00000117298
1	21449799	21449888	90	+	ENSG00000142794
1	21451767	21451909	143	+	ENSG00000142794
1	21459749	21460000	252	+	ENSG00000142794
1	21466116	21466156	41	+	ENSG00000142794
1	21466996	21467309	314	+	ENSG00000142794
1	21468155	21468334	180	+	ENSG00000142794
1	21468441	21468585	145	+	ENSG00000142794
1	21468688	21468897	210	+	ENSG00000142794
1	21470632	21470734	103	+	ENSG00000142794
1	21471569	21471783	215	+	ENSG00000142794
1	21472843	21472915	73	+	ENSG00000142794
1	21473380	21473585	206	+	ENSG00000142794
1	21474900	21474951	52	+	ENSG00000142794
1	21478144	21478307	164	+	ENSG00000142794
1	21479349	21479400	52	+	ENSG00000142794
1	21480051	21480223	173	+	ENSG00000142794
1	21480930	21480981	52	+	ENSG00000142794
1	21481597	21481769	173	+	ENSG00000142794
1	21482484	21482535	52	+	ENSG00000142794
1	21483143	21485005	1863	+	ENSG00000142794
1	21577649	21578412	764	+	ENSG00000162551
1	21596215	21597264	1050	-	ENSG00000076864
1	21597686	21597728	43	-	ENSG00000076864
1	21597961	21598095	135	-	ENSG00000076864
1	21598400	21598449	50	-	ENSG00000076864
1	21678298	21679416	1119	-	ENSG00000090686
1	21727851	21728561	711	-	ENSG00000090686
1	21728612	21728719	108	-	ENSG00000090686
1	21729704	21729819	116	-	ENSG00000090686
1	21822216	21825221	3006	+	ENSG00000187942
1	21822245	21823315	1071	-	ENSG00000142798
1	21835409	21835491	83	-	ENSG00000142798
1	21989280	21989344	65	+	ENSG00000219073
1	21998190	21998642	453	+	ENSG00000219073
1	22005801	22006068	268	+	ENSG00000142789
1	22010147	22010185	39	+	ENSG00000142789
1	22012450	22012539	90	+	ENSG00000142789
1	22090033	22090804	772	+	ENSG00000070831
1	22091518	22092946	1429	+	ENSG00000070831
1	22117305	22120049	2745	-	ENSG00000162552
1	22127038	22127266	229	-	ENSG00000162552
1	22526397	22531157	4761	+	ENSG00000184677
1	22589380	22589621	242	+	ENSG00000070886
1	22601742	22603594	1853	+	ENSG00000070886
1	22639408	22639608	201	+	ENSG00000173372
1	22647784	22648110	327	+	ENSG00000159189
1	22661387	22661538	152	+	ENSG00000173369
1	22891150	22891265	116	+	ENSG00000133216
1	22912604	22921500	8897	+	ENSG00000133216
1	23010834	23010900	67	-	ENSG00000227868
1	23083365	23083689	325	+	ENSG00000004487
1	23084023	23088894	4872	-	ENSG00000169641
1	23090427	23090889	463	-	ENSG00000169641
1	23191895	23193085	1191	-	ENSG00000179546
1	23303963	23304106	144	-	ENSG00000125944
1	23304688	23310453	5766	-	ENSG00000125944
1	23359448	23361968	2521	-	ENSG00000125945
1	23381061	23381465	405	-	ENSG00000204219
1	23383433	23384050	618	-	ENSG00000204219
1	23403481	23404138	658	-	ENSG00000204219
1	23428563	23429930	1368	-	ENSG00000088280
1	23431035	23431125	91	-	ENSG00000088280
1	23431696	23431918	223	-	ENSG00000088280
1	23433077	23433272	196	-	ENSG00000088280
1	23433362	23433532	171	-	ENSG00000088280
1	23433626	23433693	68	-	ENSG00000088280
1	23434254	23434369	116	-	ENSG00000088280
1	23434533	23434618	86	-	ENSG00000088280
1	23435723	23435808	86	-	ENSG00000088280
1	23435851	23436028	178	-	ENSG00000088280
1	23436560	23436654	95	-	ENSG00000088280
1	23436911	23437044	134	-	ENSG00000088280
1	23437130	23437320	191	-	ENSG00000088280
1	23437424	23437472	49	-	ENSG00000088280
1	23438747	23438834	88	-	ENSG00000088280
1	23439161	23439230	70	-	ENSG00000088280
1	23441102	23441211	110	-	ENSG00000088280
1	23441387	23441473	87	-	ENSG00000088280
1	23441655	23441730	76	-	ENSG00000088280
1	23442186	23442271	86	-	ENSG00000088280
1	23442501	23442612	112	-	ENSG00000088280
1	23451479	23451528	50	-	ENSG00000088280
1	23452697	23452771	75	-	ENSG00000088280
1	23455881	23456026	146	-	ENSG00000088280
1	23456122	23456157	36	-	ENSG00000088280
1	23506430	23509879	3450	-	ENSG00000007968
1	23557918	23558415	498	-	ENSG00000117318
1	23558935	23558959	25	-	ENSG00000117318
1	23691959	23692060	102	+	ENSG00000142676
1	23692609	23692759	151	+	ENSG00000142676
1	23693807	23693913	107	+	ENSG00000142676
1	23694660	23694791	132	+	ENSG00000142676
1	23695798	23695908	111	+	ENSG00000142676
1	23696344	23696835	492	+	ENSG00000142676
1	23759574	23762059	2486	+	ENSG00000011007
1	23787377	23788232	856	+	ENSG00000057757
1	23794343	23795539	1197	+	ENSG00000011009
1	23795599	23795948	350	-	ENSG00000117308
1	23801885	23802564	680	-	ENSG00000117305
1	23804400	23804525	126	-	ENSG00000117305
1	23808135	23808323	189	-	ENSG00000117305
1	23810736	23810799	64	-	ENSG00000117305
1	23814190	23814338	149	-	ENSG00000117305
1	23816675	23816770	96	-	ENSG00000117305
1	23817476	23817583	108	-	ENSG00000117305
1	23820510	23820593	84	-	ENSG00000117305
1	23826084	23826183	100	-	ENSG00000117305
1	23838064	23838064	1	-	ENSG00000117305
1	23845077	23845714	638	-	ENSG00000179163
1	23870526	23874534	4009	-	ENSG00000188822
1	23961878	23963462	1585	+	ENSG00000189266
1	23964804	23967925	3122	-	ENSG00000188529
1	23969083	23971141	2059	-	ENSG00000188529
1	23971339	23972012	674	-	ENSG00000188529
1	23974974	23975080	107	-	ENSG00000188529
1	23977911	23978273	363	-	ENSG00000188529
1	23978653	23978672	20	-	ENSG00000188529
1	24056035	24057363	1329	-	ENSG00000142661
1	24119771	24120804	1034	-	ENSG00000142677
1	24154157	24157826	3670	-	ENSG00000185436
1	24159000	24159045	46	-	ENSG00000185436
1	24161378	24161415	38	-	ENSG00000185436
1	24336547	24336827	281	+	ENSG00000158055
1	24337078	24337151	74	+	ENSG00000158055
1	24337636	24337789	154	+	ENSG00000158055
1	24337992	24338103	112	+	ENSG00000158055
1	24339668	24339762	95	+	ENSG00000158055
1	24342115	24342273	159	+	ENSG00000158055
1	24342694	24342772	79	+	ENSG00000158055
1	24342892	24343025	134	+	ENSG00000158055
1	24344897	24344931	35	+	ENSG00000158055
1	24346553	24346641	89	+	ENSG00000158055
1	24347468	24347553	86	+	ENSG00000158055
1	24350058	24350122	65	+	ENSG00000158055
1	24354374	24355318	945	+	ENSG00000158055
1	24364372	24364482	111	+	ENSG00000158055
1	24356999	24358542	1544	-	ENSG00000001460
1	24369043	24369346	304	-	ENSG00000001460
1	24379273	24379610	338	-	ENSG00000001460
1	24454098	24454824	727	+	ENSG00000001461
1	24464068	24466378	2311	+	ENSG00000001461
1	24469186	24472976	3791	+	ENSG00000001461
1	24535246	24541040	5795	+	ENSG00000117602
1	24605748	24609325	3578	+	ENSG00000184454
1	24647085	24647208	124	+	ENSG00000133226
1	24648024	24648166	143	+	ENSG00000133226
1	24648859	24648887	29	+	ENSG00000133226
1	24671454	24671595	142	+	ENSG00000133226
1	24672182	24673267	1086	+	ENSG00000133226
1	24840938	24844324	3387	+	ENSG00000169504
1	24899511	24902121	2611	-	ENSG00000020633
1	25222679	25223265	587	-	ENSG00000117614
1	25242237	25242705	469	-	ENSG00000117616
1	25243550	25245092	1543	-	ENSG00000117616
1	25317053	25317079	27	+	ENSG00000187010
1	25321889	25321962	74	+	ENSG00000187010
1	25328898	25330445	1548	+	ENSG00000187010
1	25360706	25362361	1656	+	ENSG00000183726
1	25362249	25362553	305	-	ENSG00000188672
1	25370467	25370494	28	-	ENSG00000188672
1	25385711	25385844	134	-	ENSG00000188672
1	25388976	25389113	138	-	ENSG00000188672
1	25402596	25402726	131	-	ENSG00000188672
1	25498467	25500209	1743	+	ENSG00000204178
1	25566993	25568886	1894	+	ENSG00000157978
1	25782647	25782700	54	+	ENSG00000117643
1	25783663	25786207	2545	+	ENSG00000117643
1	25815719	25818224	2506	+	ENSG00000162430
1	25823028	25823128	101	+	ENSG00000255054
1	25823644	25823744	101	+	ENSG00000255054
1	25823693	25823748	56	+	ENSG00000117640
1	25826302	25826411	110	+	ENSG00000117640
1	25826615	25826826	212	+	ENSG00000117640
1	25829509	25829658	150	+	ENSG00000117640
1	25829785	25829831	47	+	ENSG00000117640
1	25831921	25832942	1022	+	ENSG00000117640
1	25831913	25832087	175	-	ENSG00000127423
1	25834006	25834992	987	-	ENSG00000127423
1	25861210	25862798	1589	-	ENSG00000182749
1	25885440	25885722	283	-	ENSG00000117632
1	25900102	25901015	914	-	ENSG00000117632
1	25959767	25961988	2222	-	ENSG00000158006
1	26035348	26036464	1117	+	ENSG00000158008
1	26037252	26039159	1908	-	ENSG00000158014
1	26051304	26051872	569	-	ENSG00000158022
1	26122578	26125543	2966	+	ENSG00000175087
1	26162108	26163962	1855	+	ENSG00000197245
1	26165708	26165734	27	-	ENSG00000282872
1	26169516	26170598	1083	-	ENSG00000236782
1	26171156	26171188	33	-	ENSG00000236782
1	26170689	26170873	185	+	ENSG00000142684
1	26180716	26180896	181	+	ENSG00000142675
1	26181857	26181941	85	+	ENSG00000142675
1	26182361	26182402	42	+	ENSG00000142675
1	26182480	26182584	105	+	ENSG00000142675
1	26183197	26183256	60	+	ENSG00000142675
1	26183346	26183414	69	+	ENSG00000142675
1	26183729	26183830	102	+	ENSG00000142675
1	26184071	26184141	71	+	ENSG00000142675
1	26184214	26184287	74	+	ENSG00000142675
1	26184401	26184507	107	+	ENSG00000142675
1	26184585	26184612	28	+	ENSG00000142675
1	26185014	26185186	173	+	ENSG00000142675
1	26187168	26187241	74	+	ENSG00000142675
1	26187411	26187482	72	+	ENSG00000142675
1	26188234	26188307	74	+	ENSG00000142675
1	26188442	26188503	62	+	ENSG00000142675
1	26188598	26188697	100	+	ENSG00000142675
1	26188772	26188953	182	+	ENSG00000142675
1	26189279	26189886	608	+	ENSG00000142675
1	26201046	26201075	30	+	ENSG00000188782
1	26201354	26201519	166	+	ENSG00000188782
1	26202489	26202968	480	+	ENSG00000188782
1	26277294	26279038	1745	+	ENSG00000130695
1	26280984	26281522	539	+	ENSG00000142669
1	26281328	26282298	971	-	ENSG00000158062
1	26320303	26320523	221	+	ENSG00000169442
1	26321698	26321967	270	-	ENSG00000176092
1	26342754	26342883	130	-	ENSG00000176092
1	26343047	26343094	48	-	ENSG00000176092
1	26361634	26361650	17	-	ENSG00000176083
1	26426459	26429722	3264	+	ENSG00000131914
1	26442750	26442873	124	+	ENSG00000117682
1	26446316	26446432	117	+	ENSG00000117682
1	26447559	26447660	102	+	ENSG00000117682
1	26447749	26448176	428	+	ENSG00000117682
1	26448411	26448565	155	+	ENSG00000117682
1	26457791	26457905	115	+	ENSG00000117682
1	26460037	26460144	108	+	ENSG00000117682
1	26467386	26467527	142	+	ENSG00000117682
1	26468895	26471294	2400	+	ENSG00000117682
1	26475149	26475972	824	+	ENSG00000198830
1	26530853	26530902	50	+	ENSG00000117676
1	26536925	26536969	45	+	ENSG00000117676
1	26546867	26546983	117	+	ENSG00000117676
1	26547244	26547270	27	+	ENSG00000117676
1	26551397	26551477	81	+	ENSG00000117676
1	26551644	26551723	80	+	ENSG00000117676
1	26553391	26553497	107	+	ENSG00000117676
1	26554214	26554251	38	+	ENSG00000117676
1	26554596	26554738	143	+	ENSG00000117676
1	26555151	26555221	71	+	ENSG00000117676
1	26555537	26555625	89	+	ENSG00000117676
1	26556654	26556718	65	+	ENSG00000117676
1	26556998	26557100	103	+	ENSG00000117676
1	26558807	26558937	131	+	ENSG00000117676
1	26560726	26560851	126	+	ENSG00000117676
1	26561045	26561134	90	+	ENSG00000117676
1	26561505	26561663	159	+	ENSG00000117676
1	26571449	26571610	162	+	ENSG00000117676
1	26571849	26571925	77	+	ENSG00000117676
1	26572176	26572293	118	+	ENSG00000117676
1	26573224	26573361	138	+	ENSG00000117676
1	26574079	26575030	952	+	ENSG00000117676
1	26774807	26774901	95	+	ENSG00000117713
1	26775601	26775707	107	+	ENSG00000117713
1	26775901	26775956	56	+	ENSG00000117713
1	26779023	26782110	3088	+	ENSG00000117713
1	26794856	26795234	379	+	ENSG00000060642
1	26797563	26797807	245	+	ENSG00000060642
1	26797845	26798398	554	+	ENSG00000060642
1	26853844	26857602	3759	+	ENSG00000204160
1	26863960	26864457	498	+	ENSG00000175793
1	26876133	26879676	3544	-	ENSG00000142751
1	26884233	26884290	58	-	ENSG00000142751
1	26885973	26886133	161	-	ENSG00000142751
1	26888969	26888985	17	-	ENSG00000142751
1	26890488	26891009	522	-	ENSG00000198746
1	26911489	26911844	356	-	ENSG00000131910
1	26946182	26946862	681	+	ENSG00000090273
1	26949562	26950151	590	-	ENSG00000175707
1	26950682	26950756	75	-	ENSG00000175707
1	26951342	26951638	297	-	ENSG00000175707
1	26994471	26994630	160	+	ENSG00000253368
1	26999847	27000898	1052	+	ENSG00000253368
1	27005020	27005943	924	-	ENSG00000158246
1	27098815	27100306	1492	-	ENSG00000090020
1	27105451	27105701	251	-	ENSG00000090020
1	27306256	27308633	2378	+	ENSG00000142784
1	27331024	27331137	114	+	ENSG00000186501
1	27332070	27332101	32	+	ENSG00000186501
1	27332478	27332559	82	+	ENSG00000186501
1	27333958	27334054	97	+	ENSG00000186501
1	27334151	27334281	131	+	ENSG00000186501
1	27334286	27334896	611	+	ENSG00000186501
1	27335379	27336400	1022	+	ENSG00000186501
1	27353853	27353932	80	+	ENSG00000142765
1	27355184	27355390	207	-	ENSG00000142733
1	27369112	27369235	124	-	ENSG00000142748
1	27379176	27380046	871	-	ENSG00000174950
1	27394792	27395814	1023	+	ENSG00000181773
1	27404226	27408188	3963	-	ENSG00000158195
1	27408197	27408324	128	-	ENSG00000158195
1	27534035	27534916	882	-	ENSG00000126705
1	27547261	27547303	43	-	ENSG00000126705
1	27612064	27612913	850	-	ENSG00000000938
1	27666061	27666380	320	-	ENSG00000126709
1	27759658	27759764	107	+	ENSG00000009780
1	27760057	27760185	129	+	ENSG00000009780
1	27760582	27763122	2541	+	ENSG00000009780
1	27822330	27824452	2123	+	ENSG00000117758
1	27850447	27851676	1230	+	ENSG00000117751
1	27885432	27885451	20	+	ENSG00000130775
1	27885867	27886685	819	+	ENSG00000130775
1	27891524	27892162	639	-	ENSG00000117748
1	27949028	27949162	135	+	ENSG00000130768
1	27953215	27953358	144	+	ENSG00000130768
1	27954354	27954526	173	+	ENSG00000130768
1	27955684	27955864	181	+	ENSG00000130768
1	27955949	27956082	134	+	ENSG00000130768
1	27956200	27956480	281	+	ENSG00000130768
1	27958476	27959157	682	+	ENSG00000130768
1	27967201	27968096	896	+	ENSG00000158156
1	27970344	27974465	4122	-	ENSG00000158161
1	27977273	27977281	9	-	ENSG00000158161
1	28147166	28149992	2827	-	ENSG00000169403
1	28199456	28199574	119	-	ENSG00000126698
