length_3utr	gene_id
781	ENSG00000072571
9610	ENSG00000072609
7562	ENSG00000072657
1172	ENSG00000072682
1101	ENSG00000072694
5565	ENSG00000072736
2259	ENSG00000072756
2099	ENSG00000072778
2809	ENSG00000072786
4288	ENSG00000072803
83	ENSG00000072818
996	ENSG00000072832
3454	ENSG00000072840
4326	ENSG00000072849
1870	ENSG00000072858
3472	ENSG00000072864
5922	ENSG00000072952
1658	ENSG00000072954
11521	ENSG00000072958
2979	ENSG00000073008
665	ENSG00000073050
2007	ENSG00000073060
1112	ENSG00000073067
2956	ENSG00000073111
3484	ENSG00000073146
2753	ENSG00000073150
247	ENSG00000073169
4366	ENSG00000073282
4860	ENSG00000073331
2325	ENSG00000073350
3190	ENSG00000073417
4076	ENSG00000073464
4288	ENSG00000073536
626	ENSG00000073578
11010	ENSG00000073584
298	ENSG00000073598
741	ENSG00000073605
5327	ENSG00000073614
3672	ENSG00000073670
2957	ENSG00000073711
1628	ENSG00000073712
3048	ENSG00000073734
400	ENSG00000073737
1050	ENSG00000073754
3775	ENSG00000073756
1792	ENSG00000073792
11206	ENSG00000073803
3219	ENSG00000073849
753	ENSG00000073861
4876	ENSG00000073910
2937	ENSG00000073921
1946	ENSG00000073969
6438	ENSG00000074047
3085	ENSG00000074054
331	ENSG00000074071
1862	ENSG00000074181
3236	ENSG00000074201
3107	ENSG00000074211
1072	ENSG00000074219
818	ENSG00000074266
496	ENSG00000074276
727	ENSG00000074317
1760	ENSG00000074319
11950	ENSG00000074356
1563	ENSG00000074370
4907	ENSG00000074410
3136	ENSG00000074416
1279	ENSG00000074527
188	ENSG00000074582
3462	ENSG00000074590
5058	ENSG00000074603
2501	ENSG00000074621
2558	ENSG00000074657
3280	ENSG00000074660
3270	ENSG00000074695
1973	ENSG00000074696
5219	ENSG00000074706
5218	ENSG00000074755
232	ENSG00000074771
579	ENSG00000074800
1559	ENSG00000074803
784	ENSG00000074842
2805	ENSG00000074855
1957	ENSG00000074935
1183	ENSG00000074964
1462	ENSG00000074966
2194	ENSG00000075035
6926	ENSG00000075043
923	ENSG00000075073
1641	ENSG00000075089
1357	ENSG00000075131
2684	ENSG00000075142
1161	ENSG00000075151
1844	ENSG00000075188
5594	ENSG00000075213
680	ENSG00000075218
3375	ENSG00000075223
1886	ENSG00000075234
3110	ENSG00000075239
2539	ENSG00000075240
2472	ENSG00000075275
928	ENSG00000075290
767	ENSG00000075292
3619	ENSG00000075303
3901	ENSG00000075336
9451	ENSG00000075340
2293	ENSG00000075388
10930	ENSG00000075391
1003	ENSG00000075399
10180	ENSG00000075407
604	ENSG00000075413
5911	ENSG00000075415
4748	ENSG00000075420
4864	ENSG00000075426
246	ENSG00000075429
2394	ENSG00000075461
2492	ENSG00000075539
866	ENSG00000075568
1181	ENSG00000075618
1392	ENSG00000075624
3472	ENSG00000075643
3745	ENSG00000075651
971	ENSG00000075673
4673	ENSG00000075702
2913	ENSG00000075711
1374	ENSG00000075785
6246	ENSG00000075790
4714	ENSG00000075826
3924	ENSG00000075856
2729	ENSG00000075884
86	ENSG00000075886
2399	ENSG00000075891
131	ENSG00000075914
350	ENSG00000075945
1460	ENSG00000075975
1209	ENSG00000076003
671	ENSG00000076043
6298	ENSG00000076053
8098	ENSG00000076067
3038	ENSG00000076108
4844	ENSG00000076201
1903	ENSG00000076242
1531	ENSG00000076248
245	ENSG00000076258
1455	ENSG00000076321
1878	ENSG00000076344
4900	ENSG00000076351
5001	ENSG00000076356
1494	ENSG00000076382
3051	ENSG00000076513
3966	ENSG00000076554
3368	ENSG00000076555
2546	ENSG00000076604
8734	ENSG00000076641
1284	ENSG00000076650
990	ENSG00000076662
2415	ENSG00000076685
1357	ENSG00000076706
2764	ENSG00000076716
10378	ENSG00000076770
247	ENSG00000076826
1278	ENSG00000076864
61	ENSG00000076924
1440	ENSG00000076928
1132	ENSG00000076944
2047	ENSG00000076984
475	ENSG00000077009
4159	ENSG00000077044
3960	ENSG00000077063
149	ENSG00000077080
1316	ENSG00000077092
1915	ENSG00000077097
4154	ENSG00000077147
153	ENSG00000077150
632	ENSG00000077152
14049	ENSG00000077157
19461	ENSG00000077232
1716	ENSG00000077235
3852	ENSG00000077238
1755	ENSG00000077254
6914	ENSG00000077264
1474	ENSG00000077274
7908	ENSG00000077279
439	ENSG00000077312
1021	ENSG00000077327
259	ENSG00000077348
640	ENSG00000077380
1076	ENSG00000077420
688	ENSG00000077454
3140	ENSG00000077458
1385	ENSG00000077463
393	ENSG00000077498
2552	ENSG00000077514
2012	ENSG00000077522
852	ENSG00000077549
1285	ENSG00000077585
2280	ENSG00000077616
5588	ENSG00000077684
1413	ENSG00000077713
2312	ENSG00000077721
4650	ENSG00000077782
1782	ENSG00000077800
493	ENSG00000077935
3043	ENSG00000077942
3209	ENSG00000077943
216	ENSG00000077984
3721	ENSG00000078018
14286	ENSG00000078043
1441	ENSG00000078053
1084	ENSG00000078061
2276	ENSG00000078070
1868	ENSG00000078081
1715	ENSG00000078098
6262	ENSG00000078114
7638	ENSG00000078124
4590	ENSG00000078140
9585	ENSG00000078142
9119	ENSG00000078177
1902	ENSG00000078237
2746	ENSG00000078246
3738	ENSG00000078269
3736	ENSG00000078295
7371	ENSG00000078304
4669	ENSG00000078328
1778	ENSG00000078369
1493	ENSG00000078399
1127	ENSG00000078401
2199	ENSG00000078403
322	ENSG00000078487
4795	ENSG00000078549
903	ENSG00000078579
414	ENSG00000078589
705	ENSG00000078596
652	ENSG00000078618
968	ENSG00000078668
2580	ENSG00000078674
3990	ENSG00000078687
5412	ENSG00000078699
712	ENSG00000078725
3935	ENSG00000078747
1792	ENSG00000078795
3132	ENSG00000078804
1060	ENSG00000078808
249	ENSG00000078814
326	ENSG00000078898
3456	ENSG00000078900
3118	ENSG00000078902
4432	ENSG00000078967
559	ENSG00000079101
7447	ENSG00000079102
1363	ENSG00000079112
2110	ENSG00000079134
2602	ENSG00000079150
7497	ENSG00000079156
2065	ENSG00000079215
1457	ENSG00000079246
509	ENSG00000079257
745	ENSG00000079263
2575	ENSG00000079277
5393	ENSG00000079308
2035	ENSG00000079313
5258	ENSG00000079332
4001	ENSG00000079335
7528	ENSG00000079337
1938	ENSG00000079385
4097	ENSG00000079387
1311	ENSG00000079393
1017	ENSG00000079432
305	ENSG00000079435
2013	ENSG00000079459
45	ENSG00000079462
4828	ENSG00000079482
166	ENSG00000079557
878	ENSG00000079616
1058	ENSG00000079689
1567	ENSG00000079691
570	ENSG00000079739
205	ENSG00000079785
1036	ENSG00000079805
2177	ENSG00000079819
2429	ENSG00000079841
2892	ENSG00000079931
15011	ENSG00000079950
3758	ENSG00000079974
1149	ENSG00000079999
408	ENSG00000080007
506	ENSG00000080031
3525	ENSG00000080166
4414	ENSG00000080189
1649	ENSG00000080200
2586	ENSG00000080224
274	ENSG00000080293
7841	ENSG00000080298
8135	ENSG00000080345
14612	ENSG00000080371
4515	ENSG00000080493
9397	ENSG00000080503
673	ENSG00000080511
1107	ENSG00000080546
120	ENSG00000080561
945	ENSG00000080572
850	ENSG00000080573
2781	ENSG00000080603
283	ENSG00000080608
419	ENSG00000080618
1537	ENSG00000080644
514	ENSG00000080709
4118	ENSG00000080802
5607	ENSG00000080815
1776	ENSG00000080819
2191	ENSG00000080822
4578	ENSG00000080823
2807	ENSG00000080824
2719	ENSG00000080839
1839	ENSG00000080845
505	ENSG00000080854
146	ENSG00000080910
972	ENSG00000080986
5776	ENSG00000081014
5295	ENSG00000081019
3200	ENSG00000081026
721	ENSG00000081041
554	ENSG00000081051
4614	ENSG00000081052
3013	ENSG00000081059
3376	ENSG00000081087
10626	ENSG00000081138
4423	ENSG00000081148
2299	ENSG00000081154
2920	ENSG00000081177
800	ENSG00000081181
5644	ENSG00000081189
3107	ENSG00000081237
319	ENSG00000081248
2952	ENSG00000081277
1874	ENSG00000081307
4233	ENSG00000081320
6920	ENSG00000081377
2913	ENSG00000081386
1748	ENSG00000081479
3497	ENSG00000081665
1203	ENSG00000081692
1189	ENSG00000081721
1518	ENSG00000081760
3288	ENSG00000081791
4195	ENSG00000081800
1740	ENSG00000081803
1237	ENSG00000081818
3128	ENSG00000081842
3665	ENSG00000081853
1178	ENSG00000081870
1002	ENSG00000081913
3270	ENSG00000081923
1320	ENSG00000081985
2128	ENSG00000082014
1141	ENSG00000082068
2655	ENSG00000082074
734	ENSG00000082126
980	ENSG00000082146
5160	ENSG00000082153
9830	ENSG00000082175
1135	ENSG00000082196
11285	ENSG00000082212
3024	ENSG00000082213
7310	ENSG00000082258
5476	ENSG00000082269
2999	ENSG00000082293
5349	ENSG00000082397
6114	ENSG00000082438
3221	ENSG00000082458
2640	ENSG00000082482
3918	ENSG00000082497
2244	ENSG00000082512
2908	ENSG00000082515
794	ENSG00000082516
4547	ENSG00000082556
1846	ENSG00000082641
1252	ENSG00000082684
5465	ENSG00000082701
2234	ENSG00000082781
6357	ENSG00000082805
5936	ENSG00000082898
1497	ENSG00000082996
10275	ENSG00000083067
748	ENSG00000083093
552	ENSG00000083097
7444	ENSG00000083099
2505	ENSG00000083123
3458	ENSG00000083168
1574	ENSG00000083223
3208	ENSG00000083290
3023	ENSG00000083307
8558	ENSG00000083312
729	ENSG00000083444
1041	ENSG00000083454
219	ENSG00000083457
8738	ENSG00000083520
1070	ENSG00000083535
1543	ENSG00000083544
1957	ENSG00000083635
3116	ENSG00000083642
1664	ENSG00000083720
431	ENSG00000083750
477	ENSG00000083782
5958	ENSG00000083799
1715	ENSG00000083807
3282	ENSG00000083812
3112	ENSG00000083814
553	ENSG00000083817
1889	ENSG00000083828
761	ENSG00000083838
10104	ENSG00000083844
56	ENSG00000083845
1081	ENSG00000083857
4120	ENSG00000083896
1726	ENSG00000083937
1225	ENSG00000084070
4988	ENSG00000084072
1515	ENSG00000084073
1871	ENSG00000084090
80	ENSG00000084092
3739	ENSG00000084093
3263	ENSG00000084110
12591	ENSG00000084112
536	ENSG00000084207
3419	ENSG00000084234
3855	ENSG00000084444
6540	ENSG00000084453
2643	ENSG00000084463
408	ENSG00000084623
1958	ENSG00000084628
629	ENSG00000084636
3090	ENSG00000084652
925	ENSG00000084674
2494	ENSG00000084676
749	ENSG00000084693
7589	ENSG00000084710
2931	ENSG00000084731
2433	ENSG00000084733
540	ENSG00000084734
3072	ENSG00000084754
848	ENSG00000084764
425	ENSG00000084774
7265	ENSG00000085063
1237	ENSG00000085117
2371	ENSG00000085185
13033	ENSG00000085224
1400	ENSG00000085231
3493	ENSG00000085265
4588	ENSG00000085274
1580	ENSG00000085276
3786	ENSG00000085365
1403	ENSG00000085377
4389	ENSG00000085382
2284	ENSG00000085415
1216	ENSG00000085433
3324	ENSG00000085449
150	ENSG00000085465
5066	ENSG00000085491
3529	ENSG00000085511
323	ENSG00000085514
306	ENSG00000085552
610	ENSG00000085563
2464	ENSG00000085644
1232	ENSG00000085662
3088	ENSG00000085719
1785	ENSG00000085721
1602	ENSG00000085733
740	ENSG00000085741
53	ENSG00000085760
3212	ENSG00000085788
6272	ENSG00000085831
2539	ENSG00000085832
352	ENSG00000085840
2062	ENSG00000085871
1270	ENSG00000085872
3029	ENSG00000085978
3685	ENSG00000085982
2240	ENSG00000085998
1452	ENSG00000085999
1637	ENSG00000086015
1004	ENSG00000086061
3487	ENSG00000086062
1241	ENSG00000086065
2162	ENSG00000086102
1468	ENSG00000086159
2412	ENSG00000086189
2680	ENSG00000086200
2209	ENSG00000086205
2908	ENSG00000086232
489	ENSG00000086288
1628	ENSG00000086289
1757	ENSG00000086300
1718	ENSG00000086475
291	ENSG00000086504
73	ENSG00000086506
1620	ENSG00000086544
1447	ENSG00000086548
1472	ENSG00000086570
957	ENSG00000086589
1848	ENSG00000086598
3616	ENSG00000086619
933	ENSG00000086666
8057	ENSG00000086696
2753	ENSG00000086712
434	ENSG00000086717
2815	ENSG00000086730
1368	ENSG00000086758
1194	ENSG00000086827
6153	ENSG00000086848
116	ENSG00000086967
3093	ENSG00000086991
839	ENSG00000087008
2408	ENSG00000087053
964	ENSG00000087074
235	ENSG00000087076
1211	ENSG00000087077
2142	ENSG00000087085
143	ENSG00000087086
1442	ENSG00000087087
952	ENSG00000087088
2667	ENSG00000087095
2239	ENSG00000087111
4639	ENSG00000087116
1218	ENSG00000087128
2458	ENSG00000087152
2134	ENSG00000087157
1049	ENSG00000087191
1940	ENSG00000087206
179	ENSG00000087237
1249	ENSG00000087245
388	ENSG00000087250
3622	ENSG00000087253
8631	ENSG00000087258
4371	ENSG00000087263
8859	ENSG00000087266
898	ENSG00000087269
2743	ENSG00000087274
5195	ENSG00000087299
1957	ENSG00000087301
6506	ENSG00000087302
683	ENSG00000087303
2392	ENSG00000087338
563	ENSG00000087365
5609	ENSG00000087448
3459	ENSG00000087460
4325	ENSG00000087470
1721	ENSG00000087494
581	ENSG00000087495
4056	ENSG00000087502
1270	ENSG00000087510
1081	ENSG00000087586
1640	ENSG00000087589
205	ENSG00000087842
677	ENSG00000087884
1671	ENSG00000087903
2093	ENSG00000087995
19	ENSG00000088002
2496	ENSG00000088035
3954	ENSG00000088038
1216	ENSG00000088053
10270	ENSG00000088179
1655	ENSG00000088205
1331	ENSG00000088247
2903	ENSG00000088256
3988	ENSG00000088280
76	ENSG00000088298
1453	ENSG00000088305
475	ENSG00000088320
725	ENSG00000088325
1465	ENSG00000088356
3459	ENSG00000088367
923	ENSG00000088386
9922	ENSG00000088387
2109	ENSG00000088448
731	ENSG00000088451
2639	ENSG00000088538
2022	ENSG00000088543
910	ENSG00000088682
1249	ENSG00000088726
1177	ENSG00000088727
3918	ENSG00000088756
3097	ENSG00000088766
139	ENSG00000088782
4920	ENSG00000088808
4377	ENSG00000088812
340	ENSG00000088826
2936	ENSG00000088827
1786	ENSG00000088832
2987	ENSG00000088833
1386	ENSG00000088836
3267	ENSG00000088854
1535	ENSG00000088876
903	ENSG00000088881
121	ENSG00000088882
9976	ENSG00000088888
1837	ENSG00000088899
895	ENSG00000088926
489	ENSG00000088930
2410	ENSG00000088970
1410	ENSG00000088986
656	ENSG00000088992
1650	ENSG00000089006
25	ENSG00000089009
487	ENSG00000089012
9655	ENSG00000089022
5010	ENSG00000089041
567	ENSG00000089048
3224	ENSG00000089050
526	ENSG00000089053
4616	ENSG00000089057
2205	ENSG00000089060
1684	ENSG00000089063
4354	ENSG00000089091
4110	ENSG00000089094
2381	ENSG00000089101
1156	ENSG00000089116
1062	ENSG00000089123
3066	ENSG00000089127
646	ENSG00000089154
878	ENSG00000089157
4184	ENSG00000089159
213	ENSG00000089163
2430	ENSG00000089169
1452	ENSG00000089177
702	ENSG00000089195
312	ENSG00000089199
781	ENSG00000089220
1601	ENSG00000089225
2053	ENSG00000089234
1284	ENSG00000089248
7167	ENSG00000089250
4187	ENSG00000089280
343	ENSG00000089289
1462	ENSG00000089327
2224	ENSG00000089335
1878	ENSG00000089351
1708	ENSG00000089356
2395	ENSG00000089472
2085	ENSG00000089486
702	ENSG00000089505
537	ENSG00000089558
3723	ENSG00000089597
1154	ENSG00000089639
3663	ENSG00000089682
2834	ENSG00000089685
222	ENSG00000089692
580	ENSG00000089693
3334	ENSG00000089723
2900	ENSG00000089737
9376	ENSG00000089775
2556	ENSG00000089818
2577	ENSG00000089820
554	ENSG00000089847
350	ENSG00000089876
4294	ENSG00000089902
14186	ENSG00000089916
848	ENSG00000090006
936	ENSG00000090013
1743	ENSG00000090020
4780	ENSG00000090054
6745	ENSG00000090060
2019	ENSG00000090061
1391	ENSG00000090097
1213	ENSG00000090104
1629	ENSG00000090238
3820	ENSG00000090263
2840	ENSG00000090266
681	ENSG00000090273
1887	ENSG00000090316
1328	ENSG00000090339
1978	ENSG00000090372
7643	ENSG00000090376
1235	ENSG00000090382
825	ENSG00000090402
1242	ENSG00000090432
1282	ENSG00000090447
1338	ENSG00000090470
990	ENSG00000090487
1384	ENSG00000090512
392	ENSG00000090520
1184	ENSG00000090530
873	ENSG00000090534
3036	ENSG00000090539
2129	ENSG00000090554
2319	ENSG00000090565
1730	ENSG00000090581
13019	ENSG00000090612
5166	ENSG00000090615
1328	ENSG00000090621
3045	ENSG00000090659
312	ENSG00000090661
214	ENSG00000090674
2054	ENSG00000090686
1493	ENSG00000090776
6959	ENSG00000090857
426	ENSG00000090861
7423	ENSG00000090863
567	ENSG00000090889
7967	ENSG00000090905
3121	ENSG00000090924
468	ENSG00000090932
1352	ENSG00000090971
2624	ENSG00000090975
539	ENSG00000090989
3102	ENSG00000091009
1278	ENSG00000091010
4092	ENSG00000091039
678	ENSG00000091073
20	ENSG00000091106
2120	ENSG00000091127
1021	ENSG00000091128
2519	ENSG00000091129
238	ENSG00000091136
2608	ENSG00000091137
2240	ENSG00000091138
3619	ENSG00000091140
10183	ENSG00000091157
9280	ENSG00000091164
4624	ENSG00000091181
4351	ENSG00000091262
2648	ENSG00000091317
2214	ENSG00000091409
1211	ENSG00000091428
6876	ENSG00000091436
876	ENSG00000091482
225	ENSG00000091483
2138	ENSG00000091490
18931	ENSG00000091513
3087	ENSG00000091527
1921	ENSG00000091536
1558	ENSG00000091542
100	ENSG00000091583
1585	ENSG00000091592
4459	ENSG00000091622
761	ENSG00000091640
1390	ENSG00000091651
3500	ENSG00000091656
1763	ENSG00000091664
103	ENSG00000091704
2522	ENSG00000091732
9242	ENSG00000091831
7115	ENSG00000091844
4756	ENSG00000091879
1189	ENSG00000091947
1614	ENSG00000091972
8623	ENSG00000091986
163	ENSG00000092009
405	ENSG00000092010
2486	ENSG00000092020
494	ENSG00000092036
1599	ENSG00000092051
116	ENSG00000092054
183	ENSG00000092067
2724	ENSG00000092068
1010	ENSG00000092094
1690	ENSG00000092096
1561	ENSG00000092098
2493	ENSG00000092108
3865	ENSG00000092140
1407	ENSG00000092148
2473	ENSG00000092199
2324	ENSG00000092200
2450	ENSG00000092201
4363	ENSG00000092203
1785	ENSG00000092208
224	ENSG00000092295
1209	ENSG00000092330
1868	ENSG00000092345
191	ENSG00000092377
2997	ENSG00000092421
5557	ENSG00000092439
5961	ENSG00000092445
2027	ENSG00000092470
855	ENSG00000092529
2958	ENSG00000092531
1686	ENSG00000092607
2360	ENSG00000092621
427	ENSG00000092758
1173	ENSG00000092820
1408	ENSG00000092841
12944	ENSG00000092847
1347	ENSG00000092850
764	ENSG00000092853
6293	ENSG00000092871
1261	ENSG00000092929
1795	ENSG00000092931
2472	ENSG00000092964
3257	ENSG00000092969
6129	ENSG00000092978
4386	ENSG00000093000
420	ENSG00000093009
3033	ENSG00000093010
2693	ENSG00000093072
2078	ENSG00000093134
2495	ENSG00000093144
1195	ENSG00000093167
6184	ENSG00000093183
4593	ENSG00000093217
4699	ENSG00000094631
4837	ENSG00000094661
2118	ENSG00000094755
292	ENSG00000094796
2656	ENSG00000094804
1741	ENSG00000094841
2233	ENSG00000094880
33	ENSG00000094914
10815	ENSG00000094916
3016	ENSG00000094963
1574	ENSG00000094975
11552	ENSG00000095002
2472	ENSG00000095015
951	ENSG00000095059
672	ENSG00000095066
548	ENSG00000095110
2319	ENSG00000095139
4510	ENSG00000095203
2954	ENSG00000095209
2241	ENSG00000095261
4804	ENSG00000095303
418	ENSG00000095319
2941	ENSG00000095321
429	ENSG00000095370
1050	ENSG00000095380
582	ENSG00000095383
705	ENSG00000095397
592	ENSG00000095464
2096	ENSG00000095485
1485	ENSG00000095539
1392	ENSG00000095564
2974	ENSG00000095574
885	ENSG00000095585
3482	ENSG00000095587
1082	ENSG00000095596
1074	ENSG00000095627
3288	ENSG00000095637
894	ENSG00000095713
538	ENSG00000095739
1618	ENSG00000095752
4364	ENSG00000095777
5687	ENSG00000095787
3251	ENSG00000095794
1586	ENSG00000095906
622	ENSG00000095917
857	ENSG00000095932
3794	ENSG00000095951
322	ENSG00000095970
474	ENSG00000095981
1346	ENSG00000096006
8669	ENSG00000096060
3108	ENSG00000096063
3810	ENSG00000096070
596	ENSG00000096080
278	ENSG00000096088
539	ENSG00000096092
14388	ENSG00000096093
184	ENSG00000096264
290	ENSG00000096384
152	ENSG00000096395
3715	ENSG00000096401
794	ENSG00000096433
560	ENSG00000096654
839	ENSG00000096696
1797	ENSG00000096717
1133	ENSG00000096746
480	ENSG00000096872
1392	ENSG00000096968
1260	ENSG00000096996
1992	ENSG00000097007
769	ENSG00000097021
4949	ENSG00000097033
1329	ENSG00000097046
1877	ENSG00000097096
6214	ENSG00000099139
3901	ENSG00000099194
918	ENSG00000099203
5169	ENSG00000099204
4080	ENSG00000099219
4186	ENSG00000099246
7181	ENSG00000099250
1467	ENSG00000099256
640	ENSG00000099260
691	ENSG00000099282
597	ENSG00000099284
3691	ENSG00000099290
2059	ENSG00000099308
1292	ENSG00000099326
1012	ENSG00000099330
1845	ENSG00000099331
4673	ENSG00000099337
3428	ENSG00000099338
1178	ENSG00000099341
1581	ENSG00000099364
3565	ENSG00000099365
1325	ENSG00000099377
641	ENSG00000099381
2387	ENSG00000099385
549	ENSG00000099399
292	ENSG00000099617
3515	ENSG00000099622
403	ENSG00000099624
3741	ENSG00000099625
6077	ENSG00000099715
155	ENSG00000099721
436	ENSG00000099769
2125	ENSG00000099783
471	ENSG00000099785
254	ENSG00000099795
921	ENSG00000099797
1324	ENSG00000099800
707	ENSG00000099804
12240	ENSG00000099810
728	ENSG00000099812
1812	ENSG00000099814
2555	ENSG00000099817
832	ENSG00000099821
685	ENSG00000099822
3156	ENSG00000099834
751	ENSG00000099840
1287	ENSG00000099849
979	ENSG00000099860
1515	ENSG00000099864
377	ENSG00000099866
3472	ENSG00000099875
860	ENSG00000099889
908	ENSG00000099899
1586	ENSG00000099901
2607	ENSG00000099904
554	ENSG00000099910
3220	ENSG00000099917
654	ENSG00000099937
3382	ENSG00000099940
3904	ENSG00000099942
4500	ENSG00000099949
1698	ENSG00000099953
5503	ENSG00000099954
5260	ENSG00000099956
3215	ENSG00000099957
2557	ENSG00000099958
337	ENSG00000099960
5726	ENSG00000099968
1126	ENSG00000099974
390	ENSG00000099977
309	ENSG00000099984
1415	ENSG00000099985
432	ENSG00000099991
1488	ENSG00000099992
674	ENSG00000099994
3044	ENSG00000099995
316	ENSG00000099998
8629	ENSG00000099999
3797	ENSG00000100003
3085	ENSG00000100012
3117	ENSG00000100014
6113	ENSG00000100023
2933	ENSG00000100024
3611	ENSG00000100027
1290	ENSG00000100028
421	ENSG00000100029
9905	ENSG00000100030
797	ENSG00000100031
398	ENSG00000100033
4264	ENSG00000100034
3528	ENSG00000100036
3784	ENSG00000100038
302	ENSG00000100053
1986	ENSG00000100055
4540	ENSG00000100056
1336	ENSG00000100060
797	ENSG00000100065
835	ENSG00000100068
555	ENSG00000100075
8416	ENSG00000100077
914	ENSG00000100078
17	ENSG00000100079
1083	ENSG00000100083
1035	ENSG00000100084
879	ENSG00000100092
3302	ENSG00000100095
385	ENSG00000100097
